Group Class code;Class code;January;February;March;April;May;June;July;August;September;October;November;December
345;3453;438,108;377,191;395,468;401,555;425,899;376,583;372,085;375,001;347,617;376,003;332,397;345,802
345;3453;10,271;9,196;7,29;5,379;15,316;13,692;14,579;14,944;15,168;7,775;11,148;13,224
345;3453;346,153;330,058;388,977;409,431;403,6;347,031;367,802;372,381;325,89;352,106;347,131;387,188
345;3453;3,548;5,079;5,012;5,713;4,376;4,289;3,578;4,712;2,693;3,531;2,277;3,782
345;3453;44,726;39,438;41,348;34,605;33,221;28,014;29,176;27,395;25,689;25,011;19,076;20,216
345;3453;17,278;12,261;11,521;10,748;11,178;8,891;10,117;12,203;11,524;9,505;11,781;10,803
345;3454;56,476;55,838;60,017;57,033;53,706;50,48;51,246;55,222;60,811;65,016;53,744;57,648
345;3454;13,065;9,625;11,068;8,437;10,212;7,872;8,28;6,448;5,926;5,077;3,501;4,68
345;3454;26,267;23,077;24,285;24,733;25,525;20,056;22,709;21,27;20,251;15,964;16,64;16,115
345;3455;143,135;129,229;129,725;124,014;110,337;90,331;98,298;91,316;101,779;171,907;146,073;165,703
345;3455;126,871;110,546;126,316;132,032;115,124;97,188;108,787;111,609;109,78;128,401;113,063;141,735
345;3455;32,439;42,311;39,653;34,972;33,337;27,679;34,288;26,11;55,318;153,841;99,482;91,514
345;3455;90,52;83,557;73,909;81,553;111,453;92,226;141,44;93,8;81,996;96,084;87,323;90,588
345;3455;58,883;31,409;96,087;80,411;68,134;66,415;86,682;83,095;104,392;171,937;154,179;121,457
345;3455;14,83;16,302;13,91;13,287;13,039;10,266;14,524;12,082;18,456;38,759;30,435;31,251
345;3455;15,764;18,849;19,651;17,761;16,54;14,058;18,538;15,571;15,517;15,416;13,162;19,942
345;3455;15,224;10,811;8,253;2,453;;93;;;;;;
345;3455;60,617;28,113;61,607;37,583;55,186;54,016;73,627;57,835;46,592;31,473;47,561;55,457
345;3455;1,467;;1,692;47;;;;;;322;;
350;3501;102,858;89,206;84,356;65,326;82,852;84,468;63,202;62,179;51,95;60,933;65,164;67,192
350;3501;88,875;74,145;74,371;73,189;75,149;64,629;74,088;72,24;55,838;62,555;51,971;67,445
350;3501;;262;;;;;;;;;;
350;3501;25,988;22,565;20,142;23,469;15,872;10,818;9,493;13,457;16,082;15,255;13,805;13,487
350;3501;17,52;17,288;19,014;17,538;17,201;17,363;19,596;20,243;15,626;15,648;13,406;14,479
350;3502;6,25;3,693;3,8;3,451;2,265;1,51;2,697;2,643;3,889;2,984;2,83;4,351
350;3502;43,8;33,194;42,284;42,384;41,279;31,271;32,447;32,328;33,612;30,687;23,939;31,123
350;3502;24,454;28,849;29,324;37,394;30,818;17,541;29,408;20,968;23,806;19,357;18,141;13,632
350;3502;14,564;6,83;9,83;17,726;8,847;6,493;8,809;10,438;6,588;11,605;10,156;6,595
351;3510;364,822;325,771;330,084;366,29;360,407;332,898;365,503;339,281;317,289;341,614;294,731;339,982
351;3510;1,105,279;1,141,237;1,327,367;1,354,899;1,391,325;1,240,354;1,385,469;1,374,541;1,160,289;1,554,700;1,179,195;1,287,965
351;3510;167,525;145,247;147,726;147,477;143,837;172,772;168,11;123,301;105,96;100,595;93,105;109,035
351;3510;107,407;79,028;81,04;78,021;81,476;80,576;86,453;69,07;74,092;114,821;104,047;111,941
351;3510;789,643;703,457;715,709;724,045;590,073;622,243;675,681;615,39;605,284;602,56;521,269;646,523
351;3511;293,981;226,411;246,039;236,421;221,092;198,338;219,179;211,399;197,04;212,649;174,669;189,024
351;3511;337,081;261,38;310,058;279,525;259,681;263,502;293,882;278,616;258,628;309,66;420,552;422,249
351;3511;127,167;90,047;96,079;78,725;68,786;44,183;45,306;32,713;28,158;36,793;189,962;174,459
351;3511;136,654;111,595;69,646;89,322;75,198;147,841;84,211;68,649;69,433;65,355;50,28;58,349
351;3511;22,962;21,347;21,852;15,48;16,002;15,996;20,171;17,757;15,338;15,55;15,667;17,792
351;3511;146,943;104,734;111,018;98,106;97,88;91,711;89,847;89,324;93,355;159,952;96,838;104,084
351;3511;668;610;937;432;370;1,131;1,169;;;;;
351;3511;460,911;435,709;461,458;432,345;514,196;421,141;507,322;492,229;407,444;464,085;456,433;546,106
351;3512;132,46;112,962;104,105;120,689;189,132;185,704;267,516;316,367;242,046;253,773;110,859;125,54
351;3512;1,502,825;1,322,394;1,380,579;1,380,467;1,451,691;1,415,038;1,497,372;1,592,766;1,367,845;1,505,563;1,228,099;1,369,520
351;3512;607,892;514,981;559,411;508,33;495,855;509,58;555,411;516,456;454,918;541,023;478,228;567,524
351;3512;398,597;351,095;388,927;399,89;366,457;368,369;497,299;495,593;507,985;556,604;472,826;520,313
351;3512;686,073;657,26;671,985;587,841;639,23;623,033;705,857;777,824;688,466;704,959;652,662;741,757
351;3512;117,411;97,383;99,951;105,498;96,981;88,593;104,722;104,887;99,222;101,677;93,606;99,526
351;3513;34,477;34,02;29,224;28,103;31,485;26,688;26,302;26,247;24,587;27,613;24,446;24,923
351;3513;524,979;457,202;491,898;475,146;485,963;485,745;522,392;503,538;485,297;509,858;476,254;522,5
351;3513;113,952;89,272;90,835;85,986;110,173;89,647;102,221;112,227;91,989;108,861;89,493;101,83
352;3521;125;196,729;304,897;455,664;183,589;125,561;311,907;334,192;244,981;318,973;205,579;430,607
352;3521;13,622;17,944;57,173;36,593;35,724;17,126;31,682;51,355;7,29;197,415;55,34;234,393
352;3521;21,215;36,542;;24,953;8,318;;24,673;21,589;6,729;36,801;27,196;16,822
353;3530;101,59;122,381;132,889;160,342;135,088;114,825;110,965;103,114;102,17;97,246;75,724;97,043
353;3530;188,791;174,962;187,484;201,88;168,301;168,225;193,928;187,154;191,877;205,573;170,955;249,652
353;3530;333,866;279,293;286,692;233,746;331,387;273,777;363,433;348,289;288,591;314,9;261,327;259,763
353;3530;50,267;60,601;57,99;78,395;58,061;67,17;57,154;65,921;53,455;71,392;43,628;81,879
353;3531;123,223;27,727;18,677;9,121;6,901;3,26;4,291;12,883;74,681;75,05;73,729;132,553
353;3531;181,786;77,942;92,484;65,481;39,663;34,838;22,89;15,074;68,44;46,723;40,612;91,83
353;3531;7,846;8,736;7,399;7,063;5,514;7,015;2,085;5,156;9,44;9,47;11,774;15,768
353;3532;119,184;108,691;114,896;119,831;127,237;113,991;125,323;102,11;101,641;108,435;81,729;91,463
353;3532;85,458;76,651;90,697;83,365;87,335;94,079;86,74;101,002;91,129;91,582;74,133;74,939
353;3532;51,648;34,705;34,592;21,67;11,518;9,003;5,749;2,712;3,52;4,243;2,29;1,585
354;3540;177,919;159,431;188,38;228,565;202,663;190,597;239,7;209,65;199,171;209,065;165,27;182,703
354;3540;409,555;385,517;360,424;424,241;371,452;354,131;466,618;409,911;379,743;394,296;230,094;292,912
354;3540;250,945;208,493;184,11;219,331;178,847;234,941;286,75;292,533;229,122;212,938;173,316;194,992
354;3540;448;12,535;34,918;32,232;33,575;31,336;38,051;34,47;35,365;35,125;27,281;30,441
354;3540;39,947;78,211;90,725;97,965;91,743;106,24;189,209;160,278;155,547;178,495;106,672;134,698
354;3541;14,347;26,08;12,667;20,561;12,186;20,483;2,852;572;165;37;131;280
354;3541;527,999;469,59;429,056;657,698;456,086;394,466;444,549;415,128;469,163;509,09;446,255;488,592
354;3541;109,378;115,136;140,318;159,189;141,444;119,701;135,843;120,03;118,07;149,854;96,058;141,859
354;3541;22,115;19,074;20,319;16,766;13,323;8,715;10,606;8,287;7,361;12,334;11,398;4,383
354;3542;141,41;142,04;159,393;184,636;196,126;167,254;185,287;165,465;149,919;155,313;117,243;142,257
354;3542;121,003;126,283;132,164;152,021;155,453;129,208;151,318;144,935;129,405;136,818;147,449;152,235
354;3542;153,996;140,844;145,986;168,739;176,781;147,409;152,903;150,27;129,269;155,3;115,529;125,878
354;3542;703,532;711,558;809,798;641,417;652,944;510,036;513,674;486,591;614,149;558,443;501,812;658,544
354;3543;17,064;17,788;23,043;28,377;17,925;10,43;5,294;5,318;7,018;6,297;3,979;3,537
354;3543;227,277;228,137;284,68;369,637;368,766;307,584;258,07;197,021;162,44;174,475;179,54;225,617
354;3543;14,943;15,309;19,963;16,935;13,851;13,738;10,935;8,411;7,794;7,173;4,584;8,019
354;3544;39,613;35,748;30,205;35,45;38,197;30,632;36,319;38,361;34,508;43,911;66,616;65,02
354;3544;32,541;35,362;29,493;40,417;24,585;40,862;39,617;19,833;19,421;27,985;19,371;19,594
354;3544;116,712;89,95;88,323;91,363;85,146;88,884;95,246;90,298;82,456;88,617;111,385;128,932
354;3544;102;;;;;;;;;;;
354;3544;1,493;457;143;334;129;129;8;;;;;
354;3544;111,551;102,312;112,426;113,217;123,076;107,332;114,218;102,696;94,632;97,152;81,144;95,393
354;3544;34,039;27,649;28,183;28,856;26,117;27,556;28,881;29,028;24,256;24,434;20,071;24,645
354;3545;59,528;59,304;46,462;63,48;48,189;45,174;61,038;56,422;52,555;58,433;40,101;42,758
354;3545;45,185;32,589;34,785;33,242;30,948;27,217;27,777;27,747;25,89;27,691;25,744;34,795
354;3545;10,921;7,926;5,259;4,567;6,754;10,083;7,704;4,945;4,947;5,444;4,073;6,916
354;3545;71,89;54,721;55,134;57,593;53,348;49,592;53,147;54,068;41,801;51,06;50,062;53,957
354;3545;155,992;160,249;157,552;148,673;139,185;133,745;140,621;137,44;127,178;140,821;117,372;143,355
354;3545;22,37;21,271;29,364;25,432;13,944;15,621;11,986;6,419;4,283;15,814;23,296;25,583
354;3545;42,154;37,756;44,882;53,251;71,48;77,652;80,901;75,359;60,586;71,158;56,753;91,079
355;3550;235,296;145,86;176,917;276,281;434,218;371,005;437,022;507,212;441,666;411,259;108,451;163,921
355;3550;174,879;152,536;154,84;155,633;137,491;106,55;126,723;123,913;117,754;141,862;119,635;135,332
355;3550;9,996;9,007;4,659;7,147;8,948;5,493;5,88;6,295;5,875;7,694;4,791;6,207
355;3550;45,324;42,676;44,507;43,83;41,283;44,946;45,266;47,17;46,597;48,165;43,477;48,93
355;3550;143,606;116,009;129,329;115,596;82,088;65,409;51,907;43,022;43,386;45,232;41,245;40,61
355;3551;151,243;155,421;138,317;146,084;143,11;120,223;138,464;142,282;116,646;129,443;108,758;128,593
355;3551;59,394;46,379;43,285;48,537;48,037;38,106;47,174;48,2;34,4;40,606;38,482;39,166
355;3551;37,093;38,433;35,296;32,53;29,351;33,256;30,459;26,683;24,759;29,28;24,434;27,671
356;3560;510,005;511,582;553,121;352,477;381,075;382,546;404,235;351,817;423,89;517,922;496,863;432,853
356;3560;540,247;461,88;548,793;356,148;420,141;314,896;366,842;422,033;414,882;598,183;496,195;563,816
356;3560;20,231;19,881;19,793;17,766;15,661;16,142;12,491;11,836;12,968;12,712;10,702;11,57
356;3560;67,702;54,162;62,218;60,228;62,036;57,209;53,707;51,285;40,998;49,515;32,598;27,959
356;3560;62,273;56,287;63,897;75,922;72,063;72,905;61,366;29,975;14,951;13,786;7,226;6,212
356;3561;119,757;55,822;36,139;26,304;23,094;22,061;16,462;7,749;31,91;29,476;24,106;32,55
356;3561;12,964;7,464;4,635;6,552;3,721;3,954;110;925;7,72;6,714;6,93;7,573
356;3562;41,81;39,19;44,667;41,363;42,706;37,396;38,08;36,952;31,259;33,965;28,565;31,202
356;3562;65,997;51,327;55,401;79,524;52,789;50,999;49,6;40,863;18,287;19,44;13,088;18,365
356;3563;31,243;28,807;34,787;35,76;33,702;34,895;26,044;21,532;13,566;13,283;8,164;13,022
356;3563;10,475;9,389;10,323;13,819;11,227;11,348;8,125;5,865;6,051;7,868;7,536;8,207
356;3563;10,034;9,415;9,122;8,193;7,289;4,948;7,491;6,436;4,811;8,922;5,408;3,752
356;3563;14,489;12,759;14,398;14,516;13,173;9,584;10,207;9,23;6,71;6,157;5,079;5,186
356;3563;119,076;128,94;133,482;118,32;138,734;135,405;127,414;122,472;104,361;111,64;76,981;91,409
356;3563;22,937;16,397;18,277;19,12;18,052;16,424;18,669;18,839;16,647;16,426;15,859;22,049
356;3563;36,43;31,689;33,505;35,947;28,96;26,323;26,245;20,409;86,831;93,331;39,648;65,065
357;3572;1,332,224;1,683,486;2,003,804;1,078,290;1,937,047;2,207,935;2,255,290;2,318,944;1,667,907;1,755,832;1,095,860;1,739,103
357;3572;1,134,484;1,199,072;1,858,490;1,639,952;2,428,692;2,267,784;1,866,065;1,335,234;1,111,832;1,118,019;1,170,972;1,015,009
357;3573;607;;;;;1,215;;;;;;
400;4000;9,378,435;10,025,705;11,172,770;10,450,991;11,379,882;11,667,856;10,063,361;9,526,054;8,531,759;9,889,097;7,724,263;9,594,275
400;4000;493,654;257,514;565,028;373,879;370,224;286,252;407,729;319,093;364,542;214,523;285,256;347,084
400;4001;11,227,291;10,097,559;12,255,859;12,974,997;12,465,671;11,436,792;10,011,448;11,887,270;9,099,637;9,659,685;8,317,370;9,690,766
400;4001;3,995,306;3,483,115;4,255,875;4,523,237;3,117,959;3,294,472;2,930,849;4,218,022;3,048,335;3,360,429;2,981,148;3,330,213
400;4001;2,990,589;3,753,773;4,487,576;4,774,891;3,606,104;3,558,737;3,339,122;4,322,104;2,830,043;3,063,318;2,116,481;2,493,551
400;4002;889,71;1,164,644;1,025,104;900,696;720,551;673,088;528,579;660,2;426,841;406,81;418,408;419,299
400;4003;745,879;900,658;2,080,649;1,006,871;460,673;279,28;426,738;375,321;320,85;662,24;539,748;327,693
400;4004;101,776;123,695;129,354;211,243;89,563;86;50,888;111,953;60,981;94,308;47,336;132,308
400;4005;110,355;143,379;220,862;199,776;45,796;55,769;42,29;17,86;7,784;6,024;9,29;2,888
400;4009;;17,505;6,741;;;4,783;;;;;;
400;4009;20,467;17,648;40,935;;;;;;20,467;;20,467;
400;4009;;131,264;;;26,168;85,495;;;;;;
401;4010;2,922,720;3,402,923;2,686,131;2,060,576;3,902,945;2,802,122;2,481,566;3,055,735;2,429,795;2,920,933;2,471,741;2,282,648
401;4011;12,006,793;8,559,489;8,489,023;9,082,694;10,640,547;12,385,680;11,574,160;11,639,035;9,992,722;12,276,292;8,967,646;9,074,103
401;4011;10,954,196;8,502,584;9,305,054;6,993,550;7,592,830;11,285,959;8,825,171;8,532,107;7,512,632;8,233,473;6,050,824;5,685,955
401;4011;1,948,271;1,268,374;1,807,854;1,900,523;1,665,276;2,444,913;2,041,897;1,850,487;1,679,589;1,505,286;1,666,256;1,476,555
401;4012;117,009;324,275;238,968;227,929;117,009;179,006;139,336;226,383;104,019;164,609;104,019;118,879
401;4013;2,883,523;2,744,798;3,170,662;3,145,458;3,675,804;4,374,298;4,154,292;4,002,896;3,628,338;4,124,286;4,053,528;4,151,806
401;4013;3,674,987;3,513,508;3,221,951;3,165,992;3,296,007;4,580,663;3,617,151;3,533,583;2,356,277;2,516,460;2,083,081;2,471,217
401;4019;;41,635;;;;;;4,579;1,776;;;
401;4019;7,245;61,038;8,322;3,645;;;;;;;;
401;4019;;39,25;;;;;;;;;;
401;4019;;16,23;;;;2,065;;;;;;
401;4019;;36,247;3,021;;2,991;;1,027;;;;;
401;4019;7,009;;;;;;;;;;;
403;4030;777,973;563,234;471,325;410,339;422,395;525,389;451,988;445,464;502,283;514,865;394,57;616,557
403;4030;1,190,319;1,034,479;1,053,132;1,074,254;945,233;961,183;1,123,406;1,401,009;1,405,899;1,538,037;1,274,647;1,472,525
403;4030;76,231;38,94;38,177;45,224;31,458;23,943;10,878;6,346;178;;;
403;4030;99,813;146,977;108,131;124,766;108,131;108,131;138,598;182,056;145,084;177,712;141,458;111,159
403;4030;109,348;89,326;87,999;109,75;112,785;103,418;105,519;108,649;105,408;114,5;92,571;90,836
403;4032;36,421;29,76;;18,122;;;;;;;;
404;4040;150,14;119,579;124,402;55,963;93,271;102,651;127,451;94,925;149,595;189,956;176,879;474,495
404;4040;1,085,056;866,22;1,106,287;1,022,308;1,153,271;1,086,388;952,83;884,073;735,851;723,143;643,256;947,701
404;4040;1,139,179;810,718;766,945;390,312;487,747;1,128,942;1,086,958;1,956,735;2,573,327;3,517,880;3,674,492;4,854,944
404;4040;5,616,897;4,728,856;5,428,179;4,828,579;4,564,117;4,042,546;3,564,935;2,849,891;1,673,824;1,771,313;1,166,505;2,824,047
404;4040;86,832;166,454;114,348;139,523;37,505;194,68;285,116;177,103;176,873;148,392;117,686;323,318
404;4040;1,454,533;906,394;927,463;669,664;828,944;881,529;1,508,714;1,262,086;1,141,670;1,424,385;1,203,717;3,124,679
405;4050;1,153,274;1,973,758;7,024,743;10,390,477;7,167,772;3,916,104;1,330,477;827,791;1,300,308;1,395,905;765,386;1,038,443
405;4050;1,417,321;4,528,920;17,820,321;17,902,892;17,379,019;4,447,293;1,995,950;1,609,411;1,805,112;2,464,882;744,372;1,003,505
405;4050;2,284,951;2,220,772;4,417,706;7,234,252;5,310,432;2,574,403;1,301,580;947,262;775,387;1,617,330;365,222;643,017
405;4059;;168,134;86,93;45,664;128,458;102,477;40,991;;40,991;20,411;20,411;20,495
405;4059;;23,14;92,561;138,841;208,262;69,421;69,421;;46,28;;;23,14
405;4059;;27,589;27,589;220,71;331,065;248,299;165,533;27,589;;55,178;27,589;
407;4070;79;119;405;27;9;1,307;3,19;836;399;371;450;533
409;4090;8,533;5,738;7,729;9,383;7,832;6,439;10,514;9,953;9,14;7,612;5,755;5,514
410;4100;547,992;323,611;540,68;620,393;971,779;643,68;494,482;667,156;697,062;821,259;752,135;1,676,282
410;4100;2,333,380;1,841,610;2,115,072;1,660,451;2,684,917;2,264,604;1,786,808;1,614,965;1,437,174;1,565,925;1,721,533;3,259,697
410;4100;4,876,685;4,344,694;4,257,388;3,147,690;4,341,625;4,696,685;4,625,479;4,183,097;3,457,792;3,608,787;4,279,019;6,725,813
410;4100;635,091;595,711;448,034;285,184;224,34;336,948;274,214;435,571;450,065;305,718;181,98;335,286
411;4110;3,318,778;3,374,866;3,398,207;2,710,113;2,688,358;2,687,596;2,596,964;3,113,307;2,851,566;3,373,846;3,037,530;4,469,280
411;4110;360,112;348,857;387,287;358,846;407,935;356,783;328,103;304,915;320,621;341,875;273,836;306,753
411;4110;34,141;34,09;40,35;35,063;56,75;55,82;47,727;53,952;41,997;53,686;54,749;55,379
412;4120;333,73;295,163;216,981;207,989;139,518;165,799;176,006;188,85;113,043;193,445;188,887;258,147
412;4120;151,252;234,463;118,691;80,549;82,493;45,988;53,347;56,812;108,432;86,585;61,318;62,398
412;4121;142,776;74,788;77,151;65,69;27,431;30,934;24,768;21,02;23,999;37,499;24,027;53,721
412;4121;550,145;604,951;430,897;355,869;347,115;375,253;441,18;441,167;403,852;372,046;318,287;399,464
412;4121;23,336;11,056;12,916;14,879;18,598;15,336;18,215;29,374;15,336;22,521;4,204;5,344
412;4122;3,721,407;3,773,220;3,964,092;3,733,690;3,734,298;3,411,050;3,505,710;3,841,729;3,402,950;3,685,250;3,839,726;7,093,963
412;4122;335,198;316,67;282,197;203,199;223,056;203,856;249,523;305,885;314,805;285,283;315,516;384,038
412;4122;176,962;163,369;172,145;126,402;103,476;120,242;111,047;145,192;146,375;155,969;145,293;159,363
412;4122;183,093;269,404;138,003;80,867;13,103;11,407;9,79;23,404;17,601;13,791;13,097;19,411
412;4122;1,579;7,59;3,017;4,364;1,495;372;139;;0;;;
412;4122;213,401;174,174;132,642;84,055;137,231;105,427;170,591;136,42;157,167;208,005;162,374;202,133
412;4122;154,291;168,246;190,786;177,332;88,997;119,662;117,957;121,071;107,797;231,434;115,052;142,342
412;4123;1,130,923;823,574;851,213;726,853;833,98;804,39;952,934;1,015,340;1,168,473;1,505,787;1,398,812;2,379,831
412;4123;2,103,453;1,446,264;1,364,121;1,232,076;1,188,855;1,237,326;1,234,880;2,112,506;1,778,041;1,665,897;1,867,783;3,846,102
412;4123;2,585,734;1,845,274;1,993,066;1,538,943;2,069,218;1,914,907;2,007,769;1,993,529;1,975,405;2,186,411;2,181,692;4,487,295
412;4123;99,354;99,537;83,674;78,455;94,253;69,01;56,538;53,39;50,681;54,008;60,307;98,579
412;4123;110,019;106,292;88,656;55,009;69,301;60,841;66,299;68,342;81,321;105,624;81,261;121,314
413;4130;1,579,993;1,296,360;1,331,272;1,116,750;1,360,900;1,327,018;1,289,135;1,139,781;1,285,348;1,154,915;1,472,441;3,993,883
413;4130;1,488,635;1,114,696;1,314,232;1,064,578;1,130,862;1,018,538;1,135,193;1,170,362;1,177,346;1,300,686;1,129,643;1,679,753
413;4130;1,294,503;991,779;1,046,504;1,025,476;1,077,781;1,023,336;985,115;932,902;912,613;1,152,075;909,112;1,120,416
413;4130;1,112,927;764,422;743,576;834,833;841,287;775,582;903,189;1,046,662;846,856;1,165,485;1,167,373;2,825,650
413;4130;2,831,503;2,439,974;2,763,151;2,720,909;3,161,369;2,697,222;3,757,573;4,002,952;2,290,938;2,902,626;3,467,885;6,283,029
413;4130;411,203;347,927;305,088;255,586;258,542;266,826;261,472;325,393;277,57;304,725;262,175;343,501
413;4130;654,896;587,617;600,251;460,413;455,544;815,006;794,449;623,748;598,788;592,622;560,356;752,587
413;4131;230,902;188,064;170,224;150,35;150,785;150,605;170,532;167,087;100,23;107,812;154,295;285,555
413;4131;3,25;2,745;1,322;2,771;2,314;3,658;3,823;3,469;3,195;2,691;3,257;3,109
413;4132;1,609,320;1,175,164;1,044,666;917,132;1,195,206;1,135,055;1,047,188;1,092,234;996,633;1,097,501;1,178,031;3,072,952
413;4132;774,731;489,26;576,075;600,864;562,279;617,052;627,237;663,559;726,802;785,632;741,9;1,540,535
413;4133;836,401;695,204;664,912;621,279;568,723;582,517;551,971;610,315;605,291;693,26;802,389;1,592,962
413;4133;396,107;276,609;324,257;242,07;414,769;410,963;384,861;440,176;398,36;373,557;388,358;773,952
413;4133;50,14;56,736;29,064;35,161;26,84;26,521;16,909;12,139;2,95;5,842;2,508;548
413;4134;436,627;366,508;360,027;288,089;307,908;328,495;392,188;387,49;341,754;457,071;382,093;595,758
413;4134;999,085;531,435;712,407;791,225;837,866;638,356;578,188;648,694;600,594;789,213;642,056;1,526,089
413;4134;265,034;311,223;266,323;286,582;262,542;345,528;252,26;301,799;338,859;406,94;310,969;430,33
